"timesheet_id","employee_id","date","checkin","checkout"
35117633,85,2020-02-04,"14:56:54","22:13:00"
35117634,85,2020-02-05,"07:30:48","15:48:53"
35117635,85,2020-02-06,"07:33:41","16:50:14"
35117637,85,2020-02-08,"15:00:39","22:21:05"
35117638,85,2020-02-09,"07:39:52","15:17:08"
35117639,85,2020-02-10,"07:39:36","15:32:38"
35117640,85,2020-02-11,"14:36:18","22:11:27"
35117641,85,2020-02-12,"14:57:53","22:11:41"
35117642,85,2020-02-13,"07:36:18","16:46:48"
35117643,85,2020-02-14,"07:41:31","15:54:30"
35117644,85,2020-02-15,"07:46:09","15:20:14"
35117646,85,2020-02-17,"14:50:02","22:15:51"
35117647,85,2020-02-18,"14:47:49","22:13:21"
35117648,85,2020-02-19,"07:36:51","16:18:24"
35117649,85,2020-02-20,"07:41:35","15:30:25"
35117651,85,2020-02-22,"14:55:48","22:01:35"
35117652,85,2020-02-23,"14:46:54","22:01:23"
35117653,85,2020-02-24,"14:41:53","22:18:55"
35117654,85,2020-02-25,"14:56:44","22:09:47"
35117655,85,2020-02-26,"07:44:53","16:00:02"
35117656,85,2020-02-27,"07:45:35","15:50:48"
35117657,85,2020-02-28,"07:42:33","15:52:39"
35117659,86,2020-02-01,"07:47:52","15:45:04"
35117660,86,2020-02-02,"07:45:27","15:25:56"
35117661,86,2020-02-03,"14:48:08","21:59:22"
35117663,86,2020-02-05,"14:42:47","22:06:25"
35117664,86,2020-02-06,"14:42:15","22:09:19"
35117665,86,2020-02-07,"14:37:42","22:11:24"
35117666,86,2020-02-08,"07:49:04","15:12:49"
35117667,86,2020-02-09,"14:38:12","22:16:10"
35117668,86,2020-02-10,"14:49:19","22:07:38"
35117669,86,2020-02-11,"07:40:26","16:10:17"
35117670,86,2020-02-12,"07:58:24","16:04:36"
35117672,86,2020-02-14,"14:47:12","22:01:40"
35117673,86,2020-02-15,"14:37:39","22:19:29"
35117674,86,2020-02-16,"07:57:26","15:11:40"
35117675,86,2020-02-17,"08:03:34","16:24:22"
35117676,86,2020-02-18,"07:52:00","16:03:44"
35117678,86,2020-02-20,"14:40:31","22:15:13"
35117679,86,2020-02-21,"07:59:25","22:17:40"
35117680,86,2020-02-22,"14:54:02","22:01:32"
35117681,86,2020-02-23,"14:54:51","22:00:51"
35117682,86,2020-02-24,"16:06:44",
35117683,86,2020-02-25,"08:52:48","16:19:20"
35117684,86,2020-02-26,"15:14:37","22:19:07"
35117685,86,2020-02-27,"15:04:45","22:06:42"
35117687,86,2020-02-29,"15:10:22","22:22:00"
35117688,88,2020-02-01,"12:26:20","19:21:06"
35117690,88,2020-02-03,"12:13:45","19:18:35"
35117691,88,2020-02-04,"12:02:16","19:17:10"
35117692,88,2020-02-05,"06:53:49","14:25:15"
35117693,88,2020-02-06,"11:57:49","19:12:36"
35117694,88,2020-02-07,"11:59:15","19:14:20"
35117695,88,2020-02-08,"12:16:03","19:08:09"
35117697,88,2020-02-10,"06:59:18","14:32:46"
35117698,88,2020-02-11,"12:11:02","19:04:37"
35117699,88,2020-02-12,"12:02:27","19:16:05"
35117700,88,2020-02-13,"07:04:05","14:05:27"
35117701,88,2020-02-14,"12:10:30","19:07:17"
35117702,88,2020-02-15,"11:52:12","19:07:05"
35117707,88,2020-02-19,"12:16:26","19:37:39"
35117708,88,2020-02-20,"06:49:20","14:38:35"
35117709,88,2020-02-21,"11:51:20","19:04:59"
35117710,88,2020-02-22,"11:55:07","19:03:35"
35117712,88,2020-02-24,"11:45:15","19:31:08"
35117713,88,2020-02-25,"12:06:32","19:11:18"
35117714,88,2020-02-26,"07:00:32","19:07:41"
35117715,88,2020-02-27,"11:59:04","19:07:42"
35117716,88,2020-02-28,"07:09:14","14:12:21"
35117717,88,2020-02-29,"12:17:26","19:12:46"
35117719,89,2020-02-02,"11:51:30","19:04:22"
35117720,89,2020-02-03,"11:33:48","19:19:05"
35117721,89,2020-02-04,"11:58:21","19:17:16"
35117722,89,2020-02-05,"11:59:11","21:45:43"
35117723,89,2020-02-06,"07:00:41","14:21:23"
35117724,89,2020-02-07,"07:03:11","15:09:04"
35117726,89,2020-02-09,"11:41:55","19:22:18"
35117727,89,2020-02-10,"12:05:56","19:17:27"
35117728,89,2020-02-11,"06:52:36","14:05:00"
35117729,89,2020-02-12,"11:48:17","19:14:05"
35117730,89,2020-02-13,"12:01:42","19:11:36"
35117731,89,2020-02-14,"06:59:15","14:10:28"
35117733,89,2020-02-16,"11:08:33","19:07:07"
35117734,89,2020-02-17,"06:57:01","19:04:37"
35117735,89,2020-02-18,"11:28:30","19:20:22"
35117736,89,2020-02-19,"11:24:16","19:37:54"
35117737,89,2020-02-20,"11:30:06","19:26:25"
35117738,89,2020-02-21,"12:08:11","19:05:51"
35117740,89,2020-02-23,"07:50:00","15:17:00"
35117741,89,2020-02-24,"11:54:25","19:28:35"
35117742,89,2020-02-25,"11:59:48","19:12:17"
35117744,89,2020-02-27,"11:44:09","19:09:22"
35117745,89,2020-02-28,"11:42:32","19:21:52"
35117748,91,2020-02-02,"14:14:04","21:30:24"
35117749,91,2020-02-03,"09:05:45","16:06:00"
35117750,91,2020-02-04,"08:49:40","16:40:51"
35117751,91,2020-02-05,"09:06:43","16:15:31"
35117752,91,2020-02-06,"14:13:06","21:30:31"
35117753,91,2020-02-07,"12:44:35","21:30:27"
35117754,91,2020-02-08,"08:48:36","16:04:49"
35117756,91,2020-02-10,"14:30:27","21:30:55"
35117757,91,2020-02-11,"08:45:20","18:57:15"
35117758,91,2020-02-12,"12:24:26","21:30:21"
35117759,91,2020-02-13,"08:54:09","16:11:18"
35117760,91,2020-02-14,"14:40:02","21:30:30"
35117762,91,2020-02-16,"14:39:25","21:30:52"
35117763,91,2020-02-17,"12:26:45","21:30:23"
35117764,91,2020-02-18,"09:12:19","16:16:26"
35117765,91,2020-02-19,"14:16:01","21:31:49"
35117766,91,2020-02-20,"09:10:46","16:21:26"
35117769,91,2020-02-23,"14:23:59","21:31:14"
35117770,91,2020-02-24,"09:12:01","16:25:16"
35117771,91,2020-02-25,"15:19:24","21:30:11"
35117772,91,2020-02-26,"09:20:44","16:22:10"
35117773,91,2020-02-27,"10:45:00","21:30:14"
35117774,91,2020-02-28,"09:09:27","16:20:40"
35117775,91,2020-02-29,"09:21:44","16:28:14"
35117776,92,2020-02-01,"14:49:18","22:06:04"
35117777,92,2020-02-02,"12:39:33","22:01:54"
35117778,92,2020-02-03,"14:55:44","22:00:12"
35117779,92,2020-02-04,"14:53:29","22:12:09"
35117780,92,2020-02-05,"14:50:11","22:05:58"
35117781,92,2020-02-06,"14:55:44","22:01:56"
35117782,92,2020-02-07,"14:46:32","22:10:59"
35117783,92,2020-02-08,"07:46:04","15:35:55"
35117784,92,2020-02-09,"14:52:37","22:23:37"
35117785,92,2020-02-10,"14:52:13","22:15:49"
35117786,92,2020-02-11,"07:49:45","15:23:35"
35117788,92,2020-02-13,"14:54:09","22:01:03"
35117789,92,2020-02-14,"14:52:26","22:04:44"
35117790,92,2020-02-15,"14:51:04","22:06:06"
35117791,92,2020-02-16,"08:00:43","15:57:14"
35117792,92,2020-02-17,"07:58:59","15:14:10"
35117794,92,2020-02-19,"14:51:45","22:00:29"
35117795,92,2020-02-20,"14:50:56","22:16:17"
35117796,92,2020-02-21,"14:50:22","22:06:50"
35117797,92,2020-02-22,"14:57:32","22:05:16"
35117798,92,2020-02-23,"07:52:19","15:18:42"
35117799,92,2020-02-24,"07:54:26","15:18:28"
35117801,92,2020-02-26,"15:01:22","22:13:54"
35117802,92,2020-02-27,"14:33:58","22:03:25"
35117803,92,2020-02-28,"07:58:07","17:03:58"
35117805,93,2020-02-01,"14:58:35","21:46:19"
35117806,93,2020-02-02,"12:28:18","21:30:53"
35117808,93,2020-02-04,"14:37:12","21:37:40"
35117809,93,2020-02-05,"12:38:03","21:35:58"
35117810,93,2020-02-06,"09:04:15","16:17:13"
35117811,93,2020-02-07,"14:35:40","21:37:53"
35117813,93,2020-02-09,"14:46:51","21:38:15"
35117814,93,2020-02-10,"08:57:23","16:20:53"
35117815,93,2020-02-11,"09:09:22","16:11:53"
35117816,93,2020-02-12,"14:29:43","21:31:09"
35117817,93,2020-02-13,"12:39:24","21:39:43"
35117818,93,2020-02-14,"14:36:13","21:39:02"
35117819,93,2020-02-15,"08:55:00","16:08:33"
35117822,93,2020-02-18,"13:06:51","21:36:43"
35117823,93,2020-02-19,"08:57:40","16:30:32"
35117824,93,2020-02-20,"09:11:17","18:09:57"
35117825,93,2020-02-21,"09:06:47","16:50:34"
35117826,93,2020-02-22,"12:37:30","21:39:20"
35117827,93,2020-02-23,"09:14:38","16:20:00"
35117828,93,2020-02-24,"09:05:15","16:29:51"
35117830,93,2020-02-26,"14:30:31","21:34:09"
35117831,93,2020-02-27,"08:57:00","16:06:45"
35117832,93,2020-02-28,"14:30:06","21:30:58"
35117833,93,2020-02-29,"12:38:12","21:42:51"
35117834,94,2020-02-01,"14:39:53","21:46:27"
35117835,94,2020-02-02,"08:03:41","15:05:36"
35117836,94,2020-02-03,"08:00:43","15:08:59"
35117837,94,2020-02-04,"08:07:11","15:28:25"
35117838,94,2020-02-05,"08:06:25","15:08:22"
35117839,94,2020-02-06,"14:46:03","21:54:32"
35117841,94,2020-02-08,"14:22:36","22:00:00"
35117842,94,2020-02-09,"07:59:41","15:00:39"
35117843,94,2020-02-10,"15:04:36","22:00:00"
35117844,94,2020-02-11,"08:00:00","15:03:03"
35117845,94,2020-02-12,"14:34:24","21:51:58"
35117846,94,2020-02-13,"14:47:54","21:55:02"
35117847,94,2020-02-14,"07:54:15","15:03:38"
35117849,94,2020-02-16,"14:53:39","21:35:08"
35117850,94,2020-02-17,"08:13:57","15:14:28"
35117851,94,2020-02-18,"08:05:21","15:13:03"
35117852,94,2020-02-19,"08:09:28","15:20:48"
35117854,94,2020-02-21,"14:53:28","21:47:11"
35117855,94,2020-02-22,"14:55:19","21:56:26"
35117856,94,2020-02-23,"14:57:54","21:52:48"
35117857,94,2020-02-24,"14:35:59","21:44:43"
35117858,94,2020-02-25,"08:14:43","15:19:27"
35117860,94,2020-02-27,"14:49:50","21:53:43"
35117861,94,2020-02-28,"14:53:40","21:55:07"
35117862,94,2020-02-29,"14:39:57","21:54:18"
35117863,95,2020-02-01,"07:59:09","15:07:49"
35117864,95,2020-02-02,"15:03:24","22:02:44"
35117865,95,2020-02-03,"14:57:59","22:01:39"
35117866,95,2020-02-04,"14:57:44","22:00:55"
35117867,95,2020-02-05,"15:01:36","22:00:06"
35117868,95,2020-02-06,"08:10:10","15:19:14"
35117869,95,2020-02-07,"08:25:04","15:34:49"
35117871,95,2020-02-09,"14:58:49","22:04:03"
35117872,95,2020-02-10,"14:57:07","22:15:26"
35117873,95,2020-02-11,"14:58:31","22:00:20"
35117874,95,2020-02-12,"08:10:03","15:14:03"
35117875,95,2020-02-13,"08:03:55","15:18:59"
35117876,95,2020-02-14,"14:54:55","22:00:11"
35117877,95,2020-02-15,"15:04:06","22:00:09"
35117879,95,2020-02-17,"14:54:40","22:01:50"
35117880,95,2020-02-18,"14:56:52","22:00:27"
35117881,95,2020-02-19,"14:58:09","22:02:29"
35117882,95,2020-02-20,"08:01:08","15:13:03"
35117884,95,2020-02-22,"08:00:25","15:15:12"
35117885,95,2020-02-23,"07:59:58","15:20:21"
35117886,95,2020-02-24,"08:05:30","15:12:50"
35117887,95,2020-02-25,"14:53:03","22:00:48"
35117888,95,2020-02-26,"08:02:38","15:03:47"
35117890,95,2020-02-28,"08:06:18","15:16:13"
35117891,95,2020-02-29,"08:00:37","15:13:32"
35117892,96,2020-02-01,"14:43:14","21:51:53"
35117893,96,2020-02-02,"14:46:16","22:03:26"
35117894,96,2020-02-03,"14:49:11","22:00:22"
35117895,96,2020-02-04,"07:51:57","15:28:54"
35117896,96,2020-02-05,"07:57:22","15:06:48"
35117898,96,2020-02-07,"08:28:03","15:11:29"
35117899,96,2020-02-08,"08:15:53","15:23:13"
35117900,96,2020-02-09,"14:56:00","22:04:23"
35117901,96,2020-02-10,"14:56:41","22:07:00"
35117902,96,2020-02-11,"14:54:04","22:00:04"
35117903,96,2020-02-12,"07:47:58","15:07:13"
35117905,96,2020-02-14,"14:56:54","22:00:06"
35117906,96,2020-02-15,"14:53:47","22:00:04"
35117907,96,2020-02-16,"07:51:11","15:07:44"
35117908,96,2020-02-17,"08:04:22","15:21:40"
35117909,96,2020-02-18,"14:43:04","22:00:20"
35117911,96,2020-02-20,"14:48:37","22:00:11"
35117912,96,2020-02-21,"07:43:21","15:04:57"
35117913,96,2020-02-22,"15:03:07","21:53:53"
35117914,96,2020-02-23,"07:53:01","15:25:26"
35117915,96,2020-02-24,"07:58:46","15:13:32"
35117916,96,2020-02-25,"07:53:37","15:16:23"
35117917,96,2020-02-26,"14:40:56","22:00:05"
35117918,96,2020-02-27,"14:48:59","21:54:37"
35117920,96,2020-02-29,"15:00:02","21:56:28"
35117922,97,2020-02-02,"14:50:36","22:17:20"
35117923,97,2020-02-03,"15:04:06","22:19:17"
35117924,97,2020-02-04,"08:17:12","15:29:10"
35117925,97,2020-02-05,"08:00:46","15:30:00"
35117926,97,2020-02-06,"15:05:13","22:31:44"
35117927,97,2020-02-07,"08:18:04","15:57:11"
35117931,97,2020-02-11,"14:49:25","22:30:29"
35117932,97,2020-02-12,"14:16:22","22:22:20"
35117933,97,2020-02-13,"14:44:01","22:25:27"
35117934,97,2020-02-14,"07:23:57","15:46:01"
35117936,97,2020-02-16,"14:50:07","22:02:54"
35117937,97,2020-02-17,"07:36:45","17:31:10"
35117938,97,2020-02-18,"07:37:41","15:37:17"
35117940,97,2020-02-20,"14:10:43","22:38:04"
35117941,97,2020-02-21,"14:50:28","22:08:01"
35117942,97,2020-02-22,"08:05:48","15:22:55"
35117943,97,2020-02-23,"14:59:48","22:02:37"
35117944,97,2020-02-24,"08:33:34","15:33:10"
35117946,97,2020-02-26,"15:30:19","22:37:58"
35117947,97,2020-02-27,"15:09:56","22:33:09"
35117948,97,2020-02-28,"08:24:11","15:14:29"
35117949,97,2020-02-29,"07:56:35","15:29:29"
35117950,98,2020-02-01,"07:40:52","15:12:09"
35117951,98,2020-02-02,"12:39:48","22:05:10"
35117952,98,2020-02-03,"14:27:24","22:01:29"
35117953,98,2020-02-04,"14:37:10","22:13:04"
35117954,98,2020-02-05,"07:42:36","16:29:44"
35117955,98,2020-02-06,"07:55:11","15:34:59"
35117960,98,2020-02-11,"07:43:04","15:31:20"
35117961,98,2020-02-12,"07:33:47","15:49:48"
35117962,98,2020-02-13,"07:41:02","15:30:54"
35117963,98,2020-02-14,"07:58:55","16:15:08"
35117964,98,2020-02-15,"14:50:26","22:07:23"
35117965,98,2020-02-16,"15:09:03","22:09:35"
35117967,98,2020-02-17,"14:44:07","22:05:14"
35117968,98,2020-02-18,"07:39:31","15:55:59"
35117969,98,2020-02-19,"07:27:33","15:14:35"
35117970,98,2020-02-20,"08:02:30","15:18:24"
35117971,98,2020-02-21,"07:32:26","15:04:21"
35117974,98,2020-02-24,"14:32:56","22:26:33"
35117975,98,2020-02-25,"14:27:22","22:15:04"
35117976,98,2020-02-26,"15:00:53","22:13:29"
35117977,98,2020-02-27,"07:47:40","15:20:50"
35117979,98,2020-02-29,"14:35:00","22:24:06"
35117981,99,2020-02-07,"14:31:28","22:09:25"
35117982,99,2020-02-08,"14:22:45","22:01:07"
35117983,99,2020-02-09,"08:04:39","15:13:06"
35117984,99,2020-02-10,"07:35:45","15:00:11"
35117985,99,2020-02-11,"14:27:53","22:09:36"
35117986,99,2020-02-12,"14:20:53","21:59:40"
35117987,99,2020-02-13,"14:03:32","22:00:24"
35117988,99,2020-02-14,"14:41:38","22:01:23"
35117989,99,2020-02-15,"07:09:32","14:59:49"
35117992,99,2020-02-18,"14:18:02","22:05:02"
35117993,99,2020-02-19,"14:22:30","22:01:35"
35117994,99,2020-02-20,"14:49:39","22:01:04"
35117995,99,2020-02-21,"08:13:03","15:06:19"
35117996,99,2020-02-22,"07:19:38","15:05:01"
35117997,99,2020-02-23,"14:18:47","22:01:02"
35117998,99,2020-02-24,"14:35:14","22:25:36"
35117999,99,2020-02-25,"07:44:34","15:00:19"
35118001,99,2020-02-27,"14:08:29","22:02:10"
35118002,99,2020-02-28,"14:34:44","22:00:48"
35118003,99,2020-02-29,"07:17:20","15:02:00"
35118004,100,2020-02-01,"14:57:27","22:05:29"
35118005,100,2020-02-02,"07:45:23","16:07:14"
35118006,100,2020-02-03,"07:49:53","15:08:21"
35118007,100,2020-02-04,"07:18:36","15:52:10"
35118008,100,2020-02-05,"14:29:27","22:03:25"
35118009,100,2020-02-06,"15:00:57","22:00:21"
35118010,100,2020-02-07,"07:22:34","15:56:18"
35118011,100,2020-02-08,"15:09:26","22:09:56"
35118012,100,2020-02-09,"15:13:00","22:27:27"
35118013,100,2020-02-10,"14:57:30","22:15:25"
35118014,100,2020-02-11,"15:00:27","22:14:10"
35118015,100,2020-02-12,"15:13:49","22:02:31"
35118016,100,2020-02-13,"07:45:00","15:14:06"
35118019,100,2020-02-16,"14:59:19","22:12:52"
35118020,100,2020-02-17,"14:41:13","22:08:23"
35118021,100,2020-02-18,"14:53:06","22:12:30"
35118022,100,2020-02-19,"07:45:51","15:13:44"
35118024,100,2020-02-21,"15:03:24","22:05:48"
35118025,100,2020-02-22,"14:56:20","22:02:30"
35118026,100,2020-02-23,"14:57:24","21:57:54"
35118027,100,2020-02-24,"15:11:05","22:33:00"
35118028,100,2020-02-25,"14:56:17","22:10:52"
35118029,100,2020-02-26,"07:46:18","16:12:48"
35118031,100,2020-02-28,"14:58:16","22:02:37"
35118032,100,2020-02-29,"13:46:06","22:24:23"
35118033,101,2020-02-01,"07:45:55","16:02:20"
35118034,101,2020-02-02,"14:41:27","22:01:40"
35118035,101,2020-02-03,"14:52:22","21:59:15"
35118036,101,2020-02-04,"15:10:46","22:02:21"
35118037,101,2020-02-05,"07:44:53","15:08:09"
35118039,101,2020-02-07,"14:51:14","22:01:06"
35118040,101,2020-02-08,"14:59:17","22:04:03"
35118041,101,2020-02-09,"14:54:10","22:00:40"
35118042,101,2020-02-10,"14:50:16","22:00:43"
35118043,101,2020-02-11,"07:50:30","15:26:59"
35118044,101,2020-02-12,"07:57:38","15:17:40"
35118045,101,2020-02-13,"14:50:08","22:00:43"
35118046,101,2020-02-14,"14:57:22","22:00:35"
35118047,101,2020-02-15,"07:43:29","15:02:06"
35118049,101,2020-02-17,"14:54:23","22:01:18"
35118050,101,2020-02-18,"14:49:30","22:02:53"
35118051,101,2020-02-19,"07:48:49","15:15:31"
35118052,101,2020-02-20,"14:52:29","22:00:35"
35118053,101,2020-02-21,"07:53:33","15:03:32"
35118055,101,2020-02-23,"14:51:35","22:02:42"
35118056,101,2020-02-24,"14:50:08","22:00:15"
35118057,101,2020-02-25,"14:48:41","21:59:55"
35118058,101,2020-02-26,"14:50:05","22:02:54"
35118059,101,2020-02-27,"08:04:54","15:27:28"
35118061,101,2020-02-29,"12:50:59","22:00:57"
35118062,102,2020-02-01,"12:27:41","21:39:52"
35118063,102,2020-02-02,"09:08:57","16:08:37"
35118064,102,2020-02-03,"14:35:13","21:50:34"
35118065,102,2020-02-04,"09:05:19","16:15:20"
35118066,102,2020-02-05,"14:32:48","21:35:37"
35118067,102,2020-02-06,"09:03:23","16:11:57"
35118069,102,2020-02-08,"12:35:32","21:37:04"
35118070,102,2020-02-09,"09:02:27","16:04:43"
35118071,102,2020-02-10,"09:04:11","16:22:09"
35118072,102,2020-02-11,"14:35:28","21:36:08"
35118073,102,2020-02-12,"09:04:33","16:09:20"
35118075,102,2020-02-14,"09:02:38","16:11:49"
35118076,102,2020-02-15,"12:37:29","21:40:02"
35118077,102,2020-02-16,"09:01:10","16:08:48"
35118078,102,2020-02-17,"08:59:49","16:03:17"
35118080,102,2020-02-19,"12:35:11","21:37:10"
35118081,102,2020-02-20,"14:28:20","21:33:31"
35118082,102,2020-02-21,"14:21:44","21:38:01"
35118083,102,2020-02-22,"09:03:19","16:35:10"
35118085,102,2020-02-24,"14:34:27","21:35:29"
35118086,102,2020-02-25,"14:19:09","21:30:21"
35118087,102,2020-02-26,"12:28:57","21:30:28"
35118089,102,2020-02-28,"14:28:53","21:30:29"
35118091,103,2020-02-01,"08:20:39","16:40:55"
35118092,103,2020-02-02,"08:43:55","16:18:12"
35118093,103,2020-02-04,"15:00:00","22:27:14"
35118094,103,2020-02-05,"08:05:03","16:11:46"
35118096,103,2020-02-07,"15:06:54","22:26:17"
35118097,103,2020-02-08,"15:11:15","22:07:37"
35118098,103,2020-02-09,"15:06:27","22:12:56"
35118099,103,2020-02-10,"08:46:00","16:01:40"
35118100,103,2020-02-11,"08:42:11","17:27:56"
35118101,103,2020-02-12,"08:23:35","15:20:08"
35118103,103,2020-02-14,"15:36:31","22:27:43"
35118104,103,2020-02-15,"15:23:40","22:09:33"
35118105,103,2020-02-16,"08:30:20","15:53:30"
35118106,103,2020-02-17,"08:47:48","15:16:18"
35118107,103,2020-02-18,"15:12:57","22:05:26"
35118108,103,2020-02-19,"08:25:26","15:58:53"
35118110,103,2020-02-21,"15:21:35","22:05:11"
35118111,103,2020-02-22,"15:06:46","22:05:37"
35118112,103,2020-02-23,"09:27:15","16:13:08"
35118113,103,2020-02-24,"15:32:08","22:11:54"
35118114,103,2020-02-25,"15:17:09","22:15:35"
35118115,103,2020-02-26,"08:22:59","15:40:23"
35118117,103,2020-02-28,"15:21:16","22:22:26"
35118118,103,2020-02-29,"15:05:49","22:29:43"
35118119,104,2020-02-01,"14:36:09","21:52:09"
35118120,104,2020-02-02,"14:39:09","22:06:35"
35118122,104,2020-02-04,"14:54:57","21:59:52"
35118123,104,2020-02-05,"14:54:16","22:00:00"
35118124,104,2020-02-06,"07:52:38","15:15:04"
35118125,104,2020-02-07,"14:47:54","22:04:08"
35118126,104,2020-02-08,"14:00:03","21:46:09"
35118128,104,2020-02-10,"07:51:43","15:04:30"
35118129,104,2020-02-11,"08:00:00","14:57:35"
35118130,104,2020-02-12,"14:48:03","21:52:04"
35118131,104,2020-02-13,"07:59:02","15:07:21"
35118132,104,2020-02-14,"08:00:04","21:52:12"
35118133,104,2020-02-15,"07:52:05","15:19:23"
35118134,104,2020-02-16,"14:49:59","21:35:05"
35118136,104,2020-02-18,"07:52:59","15:17:48"
35118137,104,2020-02-19,"07:56:39","15:08:28"
35118138,104,2020-02-20,"15:25:51","22:00:21"
35118139,104,2020-02-21,"14:49:07","21:46:42"
35118140,104,2020-02-22,"08:00:59","15:20:54"
35118141,104,2020-02-23,"14:56:19","21:52:47"
35118143,104,2020-02-25,"14:51:00","21:58:17"
35118144,104,2020-02-26,"14:53:15","21:56:12"
35118145,104,2020-02-27,"07:56:54","15:08:00"
35118146,104,2020-02-28,"07:53:31","15:01:07"
35118147,104,2020-02-29,"14:51:45","21:55:48"
35118148,105,2020-02-01,"09:03:00","16:09:58"
35118150,105,2020-02-03,"12:49:24","21:53:48"
35118151,105,2020-02-04,"14:15:39","21:41:39"
35118153,105,2020-02-06,"14:32:50","21:31:22"
35118154,105,2020-02-07,"09:01:10",
35118155,105,2020-02-08,"14:39:36","21:39:08"
35118156,105,2020-02-09,"12:55:25","21:31:12"
35118157,105,2020-02-10,"14:34:30","21:30:49"
35118158,105,2020-02-11,"14:29:26","21:36:09"
35118160,105,2020-02-13,"14:39:45","21:36:51"
35118161,105,2020-02-14,"09:03:32","16:11:42"
35118162,105,2020-02-15,"14:58:47","21:48:03"
35118163,105,2020-02-16,"12:37:50","21:31:32"
35118164,105,2020-02-17,"14:29:38","21:31:31"
35118165,105,2020-02-18,"14:28:18","21:32:34"
35118167,105,2020-02-20,"14:40:23","21:35:55"
35118168,105,2020-02-21,"12:36:39","21:38:31"
35118169,105,2020-02-22,"14:35:23","21:38:10"
35118170,105,2020-02-23,"13:07:31","21:43:05"
35118171,105,2020-02-24,"14:44:15","21:35:05"
35118174,105,2020-02-27,"14:46:29","21:30:50"
35118175,105,2020-02-28,"09:04:41","16:36:13"
35118176,105,2020-02-29,"14:43:58","21:35:19"
35118177,9902,2020-02-01,"08:20:03","16:06:06"
35118179,9902,2020-02-03,"15:05:10","22:19:17"
35118180,9902,2020-02-04,"14:29:49","22:30:13"
35118181,9902,2020-02-05,"15:12:52","22:07:12"
35118182,9902,2020-02-06,"08:19:28","15:26:04"
35118183,9902,2020-02-07,"08:06:48","17:50:31"
35118184,9902,2020-02-08,"08:39:09","16:56:26"
35118186,9902,2020-02-10,"15:01:15","22:22:53"
35118187,9902,2020-02-11,"08:38:38","18:09:30"
35118188,9902,2020-02-12,"15:34:43","22:19:08"
35118189,9902,2020-02-13,"14:35:41","22:21:22"
35118190,9902,2020-02-14,"12:48:57","22:28:05"
35118191,9902,2020-02-15,"08:06:47","16:00:32"
35118193,9902,2020-02-17,"15:09:19","22:25:12"
35118194,9902,2020-02-18,"14:37:00","22:04:54"
35118195,9902,2020-02-19,"08:32:21","16:02:22"
35118196,9902,2020-02-20,"14:49:00","22:37:30"
35118197,9902,2020-02-21,"09:01:09","16:39:25"
35118198,9902,2020-02-22,"08:42:22","15:22:42"
35118203,9902,2020-02-27,"15:03:21","22:30:48"
35118204,9902,2020-02-28,"15:29:09","22:23:18"
35118205,9902,2020-02-29,"08:30:01","16:36:50"
35118207,19581,2020-02-02,"07:54:40","15:23:26"
35118208,19581,2020-02-03,"08:12:20","16:42:45"
